,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,PlayerID
552,553.0,Amari Rodgers,IND,,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,216.0,,RodgAm00
553,554.0,Brady Russell,SEA,,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,122.0,,RussBr00
554,555.0,Eric Saubert,2TM,,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,123.0,,SaubEr00
555,556.0,David Sills,DEN,,27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,217.0,,SillDa01
556,557.0,Matthew Slater,NWE,,38.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,218.0,,SlatMa00
557,558.0,Tre'Quan Smith,DEN,,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,219.0,,SmitTr03
558,559.0,Trent Taylor,CHI,WR,29.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-0.2,-0.2,-0.2,,231.0,,TaylTr02
559,560.0,Keir Thomas,LAR,,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,220.0,,ThomKe04
560,561.0,SaRodorick Thompson,SEA,,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,152.0,,ThomSa00
561,562.0,Mitchell Tinsley,WAS,,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,221.0,,TinsMi00
562,563.0,Noah Togiai,PHI,,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,124.0,,TogiNo00
563,564.0,Kyle Trask,TAM,QB,25.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,-0.1,-0.1,-0.1,,64.0,,TrasKy00
564,565.0,Laquon Treadwell,BAL,,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,222.0,,TreaLa00
565,566.0,DJ Turner,LVR,,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,223.0,,TurnDJ00
566,567.0,Nick Vannett,LAC,,30.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,125.0,,VannNi00
567,568.0,Tylan Wallace,BAL,,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,224.0,,WallTy00
568,569.0,Jonathan Ward,TEN,,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,153.0,,WardJo00
569,570.0,Dwayne Washington,DEN,,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,154.0,,WashDw00
570,571.0,Montrell Washington,KAN,,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,,,,,,,225.0,,WashMo00
571,572.0,Parker Washington,JAX,,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,226.0,,WashPa01
572,573.0,Carson Wentz,LAR,,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,63.0,,WentCa00
573,574.0,Blake Whiteheart,ARI,,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,126.0,,WhitBl01
574,575.0,Kristian Wilkerson,LVR,,26.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,227.0,,WilkKr00
575,576.0,Brayden Willis,SFO,,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,127.0,,WillBr06
576,577.0,Rodney Williams,PIT,,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,128.0,,WillRo08
577,578.0,Juwann Winfree,IND,,27.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,228.0,,WinfJu00
578,579.0,Easop Winston,SEA,,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,229.0,,WinsEa00
579,580.0,Owen Wright,BAL,,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,155.0,,WrigOw00
580,581.0,Dareke Young,SEA,,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,230.0,,YounDa02
581,582.0,Kyle Allen,BUF,QB,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-9.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,-1.0,-0.9,-0.9,-0.9,,68.0,,AlleKy00
582,583.0,Sam Darnold,SFO,QB,26.0,5.0,0.0,2.0,3.0,7.0,0.0,0.0,8.0,-8.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,-1.0,-0.5,-0.5,-0.5,,67.0,,DarnSa00
583,584.0,Julian Hill,MIA,TE,23.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,2.0,14.0,7.0,0.0,1.0,1.0,0.0,,,-1.0,1.4,2.4,0.4,,129.0,,HillJu02
584,585.0,Deon Jackson,3TM,RB,24.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,1.14,0.0,6.0,5.0,14.0,2.8,0.0,2.0,2.0,0.0,,,-1.0,4.0,6.0,1.5,,156.0,,JackDe02
585,586.0,Richie James,KAN,WR,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,6.0,6.0,0.0,1.0,1.0,0.0,,,-1.0,-0.4,0.6,-0.9,,232.0,,JameRi00
586,587.0,Adam Prentice,NOR,RB,26.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,2.0,1.0,5.0,5.0,0.0,1.0,1.0,0.0,,,-1.0,,1.0,-0.5,,157.0,,PrenAd00
587,588.0,David Wells,TAM,TE,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,-10.0,-5.0,0.0,1.0,0.0,0.0,,,-1.0,1.0,1.0,,,130.0,,WellDa00
588,589.0,James Proche,CLE,,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,,,-2.0,-2.0,-1.0,-2.0,,233.0,,ProcJa00
589,590.0,Blaine Gabbert,KAN,QB,34.0,1.0,0.0,3.0,5.0,31.0,0.0,2.0,2.0,-1.0,-0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,-3.0,-2.9,-0.9,-0.9,,69.0,,GabbBl00
590,591.0,Gunner Olszewski,2TM,WR,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,,,-4.0,-3.0,-1.0,-3.5,,234.0,,OlszGu00
591,,Justin Tucker,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TuckJu00
592,,Matt Prater,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PratMa20
593,,Graham Gano,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GanoGr44
594,,Nick Folk,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FolkNi20
595,,Greg Zuerlein,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZuerGr00
596,,Brandon McManus,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,McMaBr01
597,,Chris Boswell,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BoswCh00
598,,Jason Myers,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MyerJa00
599,,Harrison Butker,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ButkHa00
600,,Dustin Hopkins,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HopkDu00
601,,Cairo Santos,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SantCa01
602,,Wil Lutz,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LutzWi00
603,,Jake Elliott,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ElliJa03
604,,Daniel Carlson,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CarlDa00
605,,Ka'imi Fairbairn,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FairKa01
606,,Jason Sanders,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SandJa00
607,,Younghoe Koo,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KooxYo00
608,,Matt Gay,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GayxMa00
609,,Joey Slye,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SlyeJo00
610,,Tyler Bass,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BassTy00
611,,Eddy Pineiro,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PineEd00
612,,Brett Maher,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MaheBr01
613,,Greg Joseph,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JoseGr00
614,,Chase McLaughlin,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,McLaCh00
615,,Evan McPherson,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,McPhEv00
616,,Austin Seibert,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SeibAu00
617,,Cameron Dicker,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DickCa00
618,,Brandon Aubrey,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AubrBr00
619,,Anders Carlson,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CarlAn00
620,,Blake Grupe,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GrupBl00
621,,Lucas Havrisik,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HavrLu00
622,,Jake Moody,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MoodJa00
623,,Chad Ryland,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RylaCh00
